,GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
106315,1238429478,24.329,8.27,1.7e-21,1564.099,2.0,3092.181885,0,0,0.997,PJizOhF0IA,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/PJizOhF0IA.png,45.255
106316,1240335889,24.329,13.361,2.5200000000000004e-21,30.952,1.25,29.904301,0,0,0.997,gsW9JsoViQ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/cwm0gcv31A/gsW9JsoViQ.png,22.627
106318,1241656333,18.877,40.257,1.13e-20,2741.265,6.75,5450.529297,0,0,0.997,qpMnfSVa1j,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Snd0N820JO/qpMnfSVa1j.png,45.255
106323,1238468718,33.037,14.115,7.33e-22,1155.883,2.25,2279.765869,0,0,0.997,h3MuylnGPO,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/h3MuylnGPO.png,22.627
106324,1238468718,33.037,14.115,7.33e-22,1155.883,2.25,2279.765869,0,0,0.997,FVYJmiyHYi,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/FVYJmiyHYi.png,22.627
106327,1241657988,19.237,21.511,6.92e-21,2651.052,6.75,5270.102539,0,0,0.997,Q4LeY4O5et,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Snd0N820JO/Q4LeY4O5et.png,45.255
106333,1238394159,27.55,11.623,9.73e-22,36.625,2.5,33.74025,0,0,0.997,HZlnYLrt7c,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/HZlnYLrt7c.png,45.255
106364,1252016914,26.904,11.16,1.2800000000000001e-21,3883.751,2.188,7727.993652,0,0,0.997,OenhrJfQe8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/OenhrJfQe8.png,22.627
106366,1248721108,21.752,134.142,4.57e-20,3983.241,16.75,7934.48291,0,0,0.997,5L3LA6YaIv,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/jD4RPSyNZL/5L3LA6YaIv.png,45.255
106396,1249748632,23.468,9.421,1.18e-21,23.057,1.5,14.11342,0,0,0.997,m8b3CX7z8z,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/gdgFCEuQWh/m8b3CX7z8z.png,45.255
106410,1240464092,23.527,10.475,1.29e-21,1008.148,1.5,1984.295654,0,0,0.997,zU7inmDtYk,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bEH4JDo6KR/zU7inmDtYk.png,45.255
106412,1251801309,27.821,15.167,1.04e-21,3361.459,6.0,6690.917969,0,0,0.997,zRT31xA9bK,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/BWJ1ZWljy7/zRT31xA9bK.png,45.255
106434,1249543041,21.854,8.321,1.4200000000000002e-21,22.572,0.5,4.60755,0,0,0.997,pctm88eQOX,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/chnWZaQkla/pctm88eQOX.png,45.255
106448,1240059717,36.38,8.945,4.52e-22,1570.152,0.841,3080.076904,0,0,0.997,fwtKpFVQ3V,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/aDsL7haEFp/fwtKpFVQ3V.png,45.255
106458,1244972298,27.55,8.256,5.73e-22,3985.119,1.5,7930.728027,0,0,0.997,OcCnn9lJah,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/v4SjQWQdfW/OcCnn9lJah.png,45.255
106471,1253704421,32.656,8.442,8.990000000000001e-22,2091.464,2.5,4122.816406,0,0,0.997,2ELyBymYkg,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/U2Tlpz4G2D/2ELyBymYkg.png,45.255
106473,1251784844,25.673,8.757,6.85e-22,2836.335,1.511,5633.161621,0,0,0.997,6R8FijbHqF,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/KYFScnDj3f/6R8FijbHqF.png,22.627
106474,1240838763,25.785,9.62,9.91e-22,450.419,1.5,855.212219,0,0,0.997,lnAfM7Mxdi,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/m1rhZhULkc/lnAfM7Mxdi.png,45.255
106479,1243768005,31.814,9.188,3.2e-22,35.147,1.078,21.51421,0,0,0.997,rm9wG8tfeN,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/XJajdd6nVI/rm9wG8tfeN.png,45.255
106496,1241798776,31.814,9.214,4.02e-22,3950.049,0.75,7851.317383,0,0,0.997,oOt3KG8r8N,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/PN5mknaMQv/oOt3KG8r8N.png,22.627
106498,1249750066,23.527,10.771,1.3100000000000002e-21,80.679,1.938,129.358734,0,0,0.997,DqhGRA2HK2,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/gdgFCEuQWh/DqhGRA2HK2.png,45.255
106510,1240337782,18.877,37.302,1.47e-20,3703.979,8.25,7375.958496,0,0,0.997,WpQk4JWd8u,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/cwm0gcv31A/WpQk4JWd8u.png,45.255
106521,1252019953,26.017,9.087,7.95e-22,23.454,1.0,10.89071,0,0,0.997,e3QVsN5yEq,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/wKyuZ3jlzS/e3QVsN5yEq.png,22.627
106525,1241476571,18.7,9.166,4.13e-21,3764.125,4.0,7496.249512,0,0,0.997,FkKMamNOje,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/nq3LseqDYd/FkKMamNOje.png,45.255
106538,1240213964,25.785,9.351,1.0300000000000001e-21,1176.106,1.375,2302.730225,0,0,0.997,BfYxmGsBB8,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/5iljOGNJU0/BfYxmGsBB8.png,45.255
106542,1243136405,29.123,14.42,1.21e-21,218.4,1.75,404.799561,0,0,0.997,abXYlcVJPu,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/h9mgB8mHeo/abXYlcVJPu.png,22.627
106551,1253305382,28.046,8.231,3.8900000000000003e-22,28.458,1.25,8.13627,0,0,0.997,oRd2wa1CIZ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/dFOV9XOOJf/oRd2wa1CIZ.png,45.255
106554,1241118657,22.001,12.649,2.7e-21,1160.79,1.5,2289.580811,0,0,0.997,U8QsjpBVXH,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/0QwHXBMYcI/U8QsjpBVXH.png,45.255
106574,1248728940,24.329,11.085,2.11e-21,3582.116,1.25,7132.232422,0,0,0.997,u3RNqwd0At,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/jD4RPSyNZL/u3RNqwd0At.png,45.255
106592,1240461264,27.55,8.836,5.51e-22,27.594,1.75,19.17148,0,0,0.997,x3bzHeoQGx,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bEH4JDo6KR/x3bzHeoQGx.png,45.255
106616,1253230275,33.279,8.366,9.44e-22,32.754,1.0,7.71001,0,0,0.997,YxF7gqHe9m,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/YxF7gqHe9m.png,45.255
106630,1249758542,27.064,10.105,6.34e-22,27.67,1.25,9.7136,0,0,0.997,7thOiLpZAQ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/gdgFCEuQWh/7thOiLpZAQ.png,45.255
106637,1238461618,25.673,8.661,1.13e-21,3309.804,0.765,6580.098633,0,0,0.997,Q8akiA6fWA,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/Q8akiA6fWA.png,22.627
106638,1238461618,25.673,8.661,1.13e-21,3309.804,0.765,6580.098633,0,0,0.997,frqmC34B7K,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/frqmC34B7K.png,22.627
106646,1241389979,18.877,30.802,1.57e-20,2783.969,5.875,5535.938477,0,0,0.997,vgjesDhHDc,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/rYJVbXSfiL/vgjesDhHDc.png,45.255
106648,1253450138,22.632,12.647,1.6600000000000001e-21,3945.854,3.284,7859.70752,0,0,0.997,F9Z1m4otCZ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/LrmIWYLmtZ/F9Z1m4otCZ.png,22.627
106680,1238385802,28.77,8.891,7.05e-22,36.338,2.25,40.676109,0,0,0.997,Ml1cgAXZSB,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/Ml1cgAXZSB.png,22.627
106703,1238390517,22.001,10.689,3.5e-21,26.59,1.0,21.17977,0,0,0.997,yJRnMvOoED,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/yJRnMvOoED.png,22.627
106713,1238380082,19.056,15.558,6.22e-21,27.153,4.5,22.306959,0,0,0.997,gnA2fX6dGr,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/gnA2fX6dGr.png,45.255
106728,1253949192,33.279,7.591,5.46e-22,3471.914,1.75,6881.256836,0,0,0.997,1ECf96v7DI,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/yYgudDIwqL/1ECf96v7DI.png,45.255
106729,1238472929,22.001,17.261,4.3700000000000005e-21,3728.798,4.063,7425.595703,0,0,0.997,81rssKG3x5,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/81rssKG3x5.png,45.255
106730,1238472929,22.001,17.261,4.3700000000000005e-21,3728.798,4.063,7425.595703,0,0,0.997,b7V7yy4Y7B,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/b7V7yy4Y7B.png,45.255
106733,1253429595,21.468,10.439,1.6200000000000002e-21,3703.979,2.313,7375.958496,0,0,0.997,0VqKDu1GRE,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/yslXUjiywa/0VqKDu1GRE.png,45.255
106734,1253489296,22.001,8.697,1.5500000000000001e-21,3625.803,1.317,7215.588867,0,0,0.997,8RlhpufQ2z,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/2wucRvxNkN/8RlhpufQ2z.png,45.255
106747,1240444391,33.279,7.582,2.89e-22,1651.676,1.06,3243.240479,0,0,0.997,8dY0kpFPCV,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bEH4JDo6KR/8dY0kpFPCV.png,45.255
106749,1238398920,27.821,12.088,1.08e-21,2964.093,6.875,5896.186035,0,0,0.997,mQSUtVsIXA,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/mQSUtVsIXA.png,22.627
106750,1248417102,29.123,13.23,6.22e-22,3945.854,3.0,7859.70752,0,0,0.997,YJqZcywQZR,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/ts8Bs0YFiJ/YJqZcywQZR.png,22.627
106781,1243152297,35.18,12.242,1.0300000000000001e-21,284.732,2.375,537.463379,0,0,0.997,uLBJF76OYW,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/QykTUR74YE/uLBJF76OYW.png,22.627
106791,1240533999,40.229,7.851,2.54e-22,37.342,0.75,38.66782,0,0,0.997,U266EmN1Qu,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/hbUCSCG0Jc/U266EmN1Qu.png,45.255
106814,1253174250,26.017,8.246,8.08e-22,28.467,1.0,17.42524,0,0,0.997,IQFZELXE9c,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/AjPaEIwx9L/IQFZELXE9c.png,22.627
106866,1248721231,25.202,8.31,1.1400000000000001e-21,1840.961,2.125,3649.921631,0,0,0.997,jzGPJ3iOnC,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/jD4RPSyNZL/jzGPJ3iOnC.png,45.255
106895,1239989086,26.277,7.532,6.41e-22,3618.802,1.25,7191.979492,0,0,0.997,UjSKdWNv5E,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1humII9Vn3/UjSKdWNv5E.png,45.255
106927,1241406636,19.056,24.025,1.28e-20,30.952,5.0,29.904301,0,0,0.997,4OMTnsxpLU,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1TYAFMQ6rZ/4OMTnsxpLU.png,45.255
106942,1241432317,20.717,7.98,1.8100000000000002e-21,26.59,1.25,21.17977,0,0,0.997,u2nCopLM83,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3Aol1iwVD3/u2nCopLM83.png,45.255
106944,1240445782,22.001,9.669,1.43e-21,39.987,1.25,41.310501,0,0,0.997,oqiWNZsyip,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bEH4JDo6KR/oqiWNZsyip.png,45.255
106951,1248386406,31.814,11.001,3.74e-22,31.473,1.5,28.863079,0,0,0.997,rIFdszkRjC,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/xkon8ktAw6/rIFdszkRjC.png,22.627
106959,1241460933,19.292,122.926,3.48e-20,2964.093,7.25,5896.186035,0,0,0.997,6zSroiYC3l,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/nq3LseqDYd/6zSroiYC3l.png,45.255
106984,1250409912,26.017,8.727,7.6600000000000005e-22,2932.706,1.093,5825.903809,0,0,0.997,uTfTl56Kxw,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/l5hQMOlTBN/uTfTl56Kxw.png,45.255
106999,1252945992,23.468,9.414,1.02e-21,2964.093,1.5,5896.186035,0,0,0.997,96y5DbRD2g,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/oEI03xXZrg/96y5DbRD2g.png,45.255
107032,1253170360,22.751,8.475,1.21e-21,679.356,2.25,1318.175415,0,0,0.997,vGYki9nPiv,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/vGYki9nPiv.png,45.255
107038,1253486198,28.77,7.777,4.46e-22,3886.312,0.544,7722.87207,0,0,0.997,BvfOZdvXWG,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/e1AiGXNlJU/BvfOZdvXWG.png,22.627
107076,1240115200,30.659,8.046,3.51e-22,31.157,1.0,5.87548,0,0,0.997,EkijBUaQDl,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/i6UA4ftSO4/EkijBUaQDl.png,45.255
107078,1253165319,28.77,11.097,5.86e-22,32.829,2.0,26.149771,0,0,0.997,wff2VOdXnJ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/j5nPzUym85/wff2VOdXnJ.png,22.627
107085,1240357404,19.292,10.429,1.17e-20,28.455,2.0,24.909519,0,0,0.997,EJ8nuTRwGx,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/nw710haftC/EJ8nuTRwGx.png,45.255
107105,1252000955,17.965,10.144,4.65e-21,2318.713,5.0,4605.42627,0,0,0.997,fpIpHAbS3W,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/fpIpHAbS3W.png,45.255
107108,1238415753,32.899,14.899,1.0600000000000001e-21,3492.124,1.929,6946.314941,0,0,0.997,2qV2v3FIKz,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/2qV2v3FIKz.png,22.627
107110,1241483769,18.877,11.47,9.450000000000001e-21,3703.979,2.5,7375.958496,0,0,0.997,lM2ch8ZkeX,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3sa1PFKg3L/lM2ch8ZkeX.png,45.255
107131,1253636329,28.77,8.5,3.94e-22,2400.099,2.0,4760.688965,0,0,0.997,iybmUF9HWo,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/jbtIXgaK61/iybmUF9HWo.png,22.627
107147,1240449561,19.056,10.23,3.33e-21,2634.428,4.75,5236.856445,0,0,0.997,Lp7QPfkyjd,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bEH4JDo6KR/Lp7QPfkyjd.png,22.627
107157,1252222019,46.188,11.4,2.72e-22,44.865,1.031,50.221088,0,0,0.997,A3Efv3EI7M,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/4ub4YLTe8C/A3Efv3EI7M.png,45.255
107161,1240452629,19.056,19.849,8.71e-21,218.4,4.25,404.799561,0,0,0.997,Jr81amxu1j,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/bEH4JDo6KR/Jr81amxu1j.png,45.255
107174,1238415620,37.967,15.509,6.21e-22,44.865,1.375,50.221088,0,0,0.997,cIk1WKJQsZ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/cIk1WKJQsZ.png,45.255
107192,1253867964,26.017,14.627,1.38e-21,2743.142,2.029,5446.774902,0,0,0.997,j9zWD6ssvQ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/PsGa0AtEZN/j9zWD6ssvQ.png,22.627
107200,1253927125,32.966,7.84,8.35e-22,32.935,1.25,1.76002,0,0,0.997,oO2ILcuKdT,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/apDvEPgq4N/oO2ILcuKdT.png,45.255
107211,1253192265,26.017,8.943,7.18e-22,3553.826,1.25,7067.114746,0,0,0.997,ebFXWDTBob,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/AjPaEIwx9L/ebFXWDTBob.png,45.255
107216,1252003755,26.904,11.3,9.21e-22,1644.648,3.0,3257.296143,0,0,0.997,q56yQlPe62,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/q56yQlPe62.png,45.255
107245,1238478063,34.02,15.005,6.8e-22,2965.97,1.25,5892.431641,0,0,0.997,OiCCMrEmwi,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/OiCCMrEmwi.png,45.255
107246,1238478063,34.02,15.005,6.8e-22,2965.97,1.25,5892.431641,0,0,0.997,838lrdw0jZ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/838lrdw0jZ.png,45.255
107256,1252351843,27.55,7.543,3.79e-22,1686.609,1.25,3333.709229,0,0,0.997,8YLc51Ylwg,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/DQXJKLNUzG/8YLc51Ylwg.png,45.255
107258,1253246871,24.595,8.366,8.8e-22,1850.706,2.0,3666.898193,0,0,0.997,xLKEoNGHlQ,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/o0foksNrOG/xLKEoNGHlQ.png,45.255
107263,1238459296,23.527,10.279,2.5900000000000003e-21,24.263,1.0,16.52635,0,0,0.997,JpMWL2oPS5,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/JpMWL2oPS5.png,45.255
107264,1238459296,23.527,10.279,2.5900000000000003e-21,24.263,1.0,16.52635,0,0,0.997,su1XK1LnZp,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/su1XK1LnZp.png,45.255
107277,1238415108,21.276,10.311,4.59e-21,28.602,1.75,25.2041,0,0,0.997,uulrsPyoF0,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/uulrsPyoF0.png,22.627
107305,1238471556,23.908,8.974,1.8700000000000002e-21,23.057,1.75,14.11342,0,0,0.997,wQ9WTyJLaN,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/51Huql6tYv/wQ9WTyJLaN.png,45.255
107306,1238471556,23.908,8.974,1.8700000000000002e-21,23.057,1.75,14.11342,0,0,0.997,eVnHVS0Iuh,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/OcrwHrGz8y/eVnHVS0Iuh.png,45.255
107310,1238415489,23.527,11.478,2.3000000000000004e-21,3350.311,1.342,6668.622559,0,0,0.997,36Zbl5Tzyz,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/36Zbl5Tzyz.png,22.627
107325,1249849905,28.61,7.833,3.73e-22,1854.515,1.375,3659.278564,0,0,0.997,qCxxKrGsnP,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/HFhhpkqPcv/qCxxKrGsnP.png,45.255
107356,1239719879,25.655,8.303,9.13e-22,3202.361,1.0,6368.70459,0,0,0.997,GJ9U6eLePT,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/THH03ORLs2/GJ9U6eLePT.png,45.255
107363,1253850146,32.966,8.024,9.84e-22,1273.985,0.75,2490.171143,0,0,0.997,FCHuDGiv6Z,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/1J1Ditk65m/FCHuDGiv6Z.png,45.255
107377,1249270977,27.064,9.526,6.48e-22,3244.304,1.25,6439.828613,0,0,0.997,UIBzhwd7mO,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/WHd4I7VQmO/UIBzhwd7mO.png,45.255
107386,1253316666,28.77,7.812,3.55e-22,1329.094,1.0,2605.197754,0,0,0.997,vIBYKDR0iC,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/OwAjIkRoi7/vIBYKDR0iC.png,45.255
107393,1252684047,27.55,11.336,5.74e-22,592.631,1.25,1153.261353,0,0,0.997,eH9rle5lV6,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/Io5Kvyjimf/eH9rle5lV6.png,45.255
107394,1253416524,31.018,7.95,3.41e-22,2769.374,2.594,5506.74707,0,0,0.997,GWa4Gl2gE7,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/yslXUjiywa/GWa4Gl2gE7.png,22.627
107400,1241442732,19.95,8.706,2.41e-21,3908.818,1.104,7785.635742,0,0,0.997,eX4E7YB0eh,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/3Aol1iwVD3/eX4E7YB0eh.png,22.627
107403,1248367591,21.276,23.245,4.7e-21,31.188,3.25,30.375971,0,0,0.997,JuQCQ02VDA,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/xkon8ktAw6/JuQCQ02VDA.png,45.255
107416,1247191939,31.814,7.869,3.5700000000000003e-22,3813.464,1.719,7594.927246,0,0,0.997,MYiJV722qg,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/e6Vvoroz5q/MYiJV722qg.png,22.627
107420,1253337463,24.757,7.543,6.38e-22,3881.874,2.025,7731.748047,0,0,0.997,ve8V8JLnK6,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/OwAjIkRoi7/ve8V8JLnK6.png,45.255
107424,1238407010,31.814,7.584,5.31e-22,2242.66,0.75,4433.968262,0,0,0.997,SmbBwYgrW3,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/SmbBwYgrW3.png,22.627
107428,1252003814,22.751,8.463,1.52e-21,20.838,1.25,9.67617,0,0,0.997,Me5A9eWKA0,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/L0T5DssaPT/Me5A9eWKA0.png,22.627
107435,1249262287,28.77,11.135,1.2800000000000001e-21,3411.045,2.0,6782.580566,0,0,0.997,Z0Q86UpewP,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/WHd4I7VQmO/Z0Q86UpewP.png,22.627
107445,1238436856,41.601,8.957,2.36e-22,221.263,1.25,406.50943,0,0,0.997,GlNUX3WvGY,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/O3/Virgo/vM3mqmKeui/GlNUX3WvGY.png,45.255
107453,1240370992,19.056,21.847,7.52e-21,3350.311,3.75,6668.622559,0,0,0.997,sqFzezYy7d,V1,Scattered_Light,https://ldas-jobs.ligo.caltech.edu/~gravityspy/runs/${RUN}/Virgo/nw710haftC/sqFzezYy7d.png,45.255
